query,tmdb_id,title,year,language,vote_average,vote_count,genres,country,keywords,crew,overview
custom,687163,Project Hail Mary,2026,en,8.625,4069,"Science Fiction, Adventure",,"[""friendship"", ""coma"", ""based on novel or book"", ""bravery"", ""sun"", ""language barrier"", ""space travel"", ""space mission"", ""alien"", ""space"", ""memory loss"", ""suicide mission"", ""astronaut"", ""scientist"", ""science teacher"", ""save the planet"", ""wonder"", ""spaceship"", ""interspecies friendship"", ""intense"", ""compassionate"", ""disheartening"", ""hopeful""]","{""director"": [""Phil Lord"", ""Christopher Miller""], ""writers"": [""Drew Goddard""], ""cinematographer"": [""Greig Fraser""], ""composer"": [""Daniel Pemberton""], ""editor"": [""Joel Negron""]}","Science teacher Ryland Grace wakes up on a spaceship light years from home with no recollection of who he is or how he got there. As his memory returns, he begins to uncover his mission: solve the riddle of the mysterious substance causing the sun to die out. He must call on his scientific knowledge and unorthodox ideas to save everything on Earth from extinction."
custom,157336,Interstellar,2014,en,8.474,39801,"Adventure, Drama, Science Fiction",,"[""rescue"", ""future"", ""spacecraft"", ""race against time"", ""artificial intelligence (a.i.)"", ""nasa"", ""time warp"", ""dystopia"", ""expedition"", ""time travel"", ""space travel"", ""wormhole"", ""famine"", ""hibernation"", ""black hole"", ""quantum mechanics"", ""family relationships"", ""love"", ""space"", ""apocalypse"", ""planet"", ""robot"", ""astronaut"", ""scientist"", ""single father"", ""farmer"", ""space station"", ""gravity"", ""space adventure"", ""quest"", ""time paradox"", ""time-manipulation"", ""cryonics"", ""father daughter relationship"", ""2060s""]","{""director"": [""Christopher Nolan""], ""writers"": [""Jonathan Nolan"", ""Christopher Nolan""], ""cinematographer"": [""Hoyte van Hoytema""], ""composer"": [""Hans Zimmer""], ""editor"": [""Lee Smith""]}",The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.
custom,324857,Spider-Man: Into the Spider-Verse,2018,en,8.393,17205,"Animation, Action, Adventure, Science Fiction",,"[""superhero"", ""based on comic"", ""aftercreditsstinger"", ""alternate universe""]","{""director"": [""Bob Persichetti"", ""Peter Ramsey"", ""Rodney Rothman""], ""writers"": [""Phil Lord"", ""Rodney Rothman""], ""cinematographer"": [], ""composer"": [""Daniel Pemberton""], ""editor"": [""Matthew Landon"", ""Arthur D. Noda"", ""Robert Fisher Jr.""]}","Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension."
custom,27205,Inception,2010,en,8.372,39243,"Action, Science Fiction, Adventure",,"[""mission"", ""dreams"", ""kidnapping"", ""spy"", ""allegory"", ""intellectual"", ""manipulation"", ""heist"", ""memory"", ""dream world"", ""subconscious"", ""high concept"", ""dream""]","{""director"": [""Christopher Nolan""], ""writers"": [""Christopher Nolan""], ""cinematographer"": [""Wally Pfister""], ""composer"": [""Hans Zimmer""], ""editor"": [""Lee Smith""]}","Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious."
custom,569094,Spider-Man: Across the Spider-Verse,2023,en,8.335,8595,"Animation, Action, Adventure, Science Fiction",,"[""new york city"", ""hero"", ""double life"", ""sacrifice"", ""secret identity"", ""superhero"", ""villain"", ""portal"", ""based on comic"", ""sequel"", ""romance"", ""alter ego"", ""alternate dimension"", ""parenting"", ""family"", ""alternate version"", ""super power"", ""brooklyn, new york city"", ""superhero team"", ""spider bite"", ""super villain"", ""cliffhanger"", ""masked superhero"", ""teenage romance"", ""young heroes"", ""teen superhero"", ""teen social issues"", ""chelsea"", ""alternate universe"", ""superhero teamup"", ""female superhero"", ""slow burn romance"", ""interdimensional travel"", ""ambiguous"", ""clich\u00e9"", ""enthusiastic"", ""excited"", ""vibrant""]","{""director"": [""Kemp Powers"", ""Justin K. Thompson"", ""Joaquim Dos Santos""], ""writers"": [""Phil Lord"", ""Christopher Miller"", ""David Callaham""], ""cinematographer"": [], ""composer"": [""Daniel Pemberton""], ""editor"": [""Michael Andrews""]}","After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse's very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most."
custom,105,Back to the Future,1985,en,8.326,21784,"Adventure, Comedy, Science Fiction",,"[""flying car"", ""race against time"", ""clock tower"", ""car race"", ""lightning"", ""guitar"", ""inventor"", ""journey in the past"", ""invention"", ""time travel"", ""bullying"", ""mad scientist"", ""love"", ""fish out of water"", ""terrorism"", ""teenage love"", ""destiny"", ""burlesque"", ""hidden identity"", ""teenage life"", ""changing the past or future"", ""1950s""]","{""director"": [""Robert Zemeckis""], ""writers"": [""Robert Zemeckis"", ""Bob Gale""], ""cinematographer"": [""Dean Cundey""], ""composer"": [""Alan Silvestri""], ""editor"": [""Harry Keramidas"", ""Arthur Schmidt""]}","Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985."
custom,526429,Made in Abyss: Wandering Twilight,2019,ja,8.315,138,"Animation, Adventure, Fantasy, Mystery, Science Fiction",,"[""child abuse"", ""immortality"", ""underground"", ""exploration"", ""survival"", ""tragedy"", ""compilation"", ""based on manga"", ""robot"", ""mature"", ""adventurer"", ""dark fantasy"", ""journey"", ""edited from tv series"", ""seinen"", ""anime""]","{""director"": [""Masayuki Kojima""], ""writers"": [""Hideyuki Kurata""], ""cinematographer"": [], ""composer"": [""Kevin Penkin""], ""editor"": []}",Second compilation movie of the TV series which covers episodes 9-13. Riko and Reg descend to the third and fourth layer where Riko has her first experience of the Curse.
custom,1184918,The Wild Robot,2024,en,8.308,6072,"Family, Animation, Science Fiction, Adventure",,"[""island"", ""parent child relationship"", ""robot"", ""based on children's book"", ""kindness"", ""goose"", ""aftercreditsstinger"", ""duringcreditsstinger"", ""shipwrecked"", ""kids"", ""adopted son"", ""audacious"", ""awestruck"", ""woodland animals""]","{""director"": [""Chris Sanders""], ""writers"": [""Chris Sanders""], ""cinematographer"": [], ""composer"": [""Kris Bowers""], ""editor"": [""Mary Blee""]}","After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose."
custom,72720,Hot Wheels AcceleRacers: Ignition,2005,en,8.283,120,"Science Fiction, Family, Animation, Action",,"[""alternate dimension"", ""race"", ""race car"", ""hot wheels""]","{""director"": [""Gino Nichele"", ""Andrew Duncan""], ""writers"": [""Mark Edward Edens""], ""cinematographer"": [], ""composer"": [""Brian Carson""], ""editor"": []}","Two rival race teams, the Teku and the Metal Maniacs, are recruited by Dr. Peter Tezla to race in the fantastic Racing Realms and retrieve the all-powerful AcceleChargers before they fall into the hands of the deadly Racing Drones. Our drivers race through the Storm and Swamp Realms."
custom,18491,Neon Genesis Evangelion: The End of Evangelion,1997,ja,8.252,1850,"Animation, Science Fiction, Drama, Fantasy",,"[""philosophy"", ""insanity"", ""post-apocalyptic future"", ""futuristic"", ""end of the world"", ""mecha"", ""avant-garde"", ""meaningless existence"", ""rebirth"", ""anime"", ""philosophical"", ""psychological terror"", ""complex"", ""anxious"", ""based on tv series"", ""introspective"", ""existential horror"", ""alternate ending"", ""experimental surrealism"", ""intense"", ""distressing"", ""sincere"", ""sympathetic""]","{""director"": [""Kazuya Tsurumaki"", ""Hideaki Anno""], ""writers"": [""Hideaki Anno""], ""cinematographer"": [""Hisao Shirai""], ""composer"": [""Shiro Sagisu""], ""editor"": [""Sachiko Miki""]}","SEELE orders an all-out attack on NERV, aiming to destroy the Evas before Gendo can advance his own plans for the Human Instrumentality Project. Shinji is pushed to the limits of his sanity as he is forced to decide the fate of humanity."
custom,603,The Matrix,1999,en,8.246,27871,"Action, Science Fiction",,"[""man vs machine"", ""martial arts"", ""kung fu"", ""dreams"", ""fortune teller"", ""artificial intelligence (a.i.)"", ""saving the world"", ""hacker"", ""self sacrifice"", ""virtual reality"", ""fight"", ""prophecy"", ""truth"", ""philosophy"", ""dystopia"", ""allegory"", ""insurgence"", ""chosen one"", ""pill"", ""simulated reality "", ""cyberpunk"", ""dream world"", ""action hero"", ""gnosticism"", ""oracle"", ""soothsayer"", ""commanding"", ""allegory of the cave"", ""dystopian""]","{""director"": [""Lana Wachowski"", ""Lilly Wachowski""], ""writers"": [""Lana Wachowski"", ""Lilly Wachowski""], ""cinematographer"": [""Bill Pope""], ""composer"": [""Don Davis""], ""editor"": [""Zach Staenberg""]}","Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth."
custom,1124,The Prestige,2006,en,8.208,17571,"Drama, Mystery, Science Fiction",,"[""dying and death"", ""suicide"", ""class society"", ""london, england"", ""magic"", ""competition"", ""obsession"", ""hostility"", ""class"", ""diary"", ""twist"", ""tricks"", ""illusion"", ""rivalry"", ""partner"", ""steampunk"", ""cruelty"", ""hanging"", ""jail cell"", ""19th century"", ""nikola tesla"", ""magician"", ""tesla coil"", ""bittersweet"", ""secret"", ""direct"", ""mind-blowing"", ""antagonistic"", ""embarrassed"", ""pretentious""]","{""director"": [""Christopher Nolan""], ""writers"": [""Christopher Nolan"", ""Jonathan Nolan""], ""cinematographer"": [""Wally Pfister""], ""composer"": [""David Julyan""], ""editor"": [""Lee Smith""]}","A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences."
custom,283566,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,ja,8.204,944,"Animation, Action, Science Fiction, Drama",,"[""technology"", ""dystopia"", ""post-apocalyptic future"", ""surreal"", ""mecha"", ""giant robot"", ""battle"", ""anime"", ""philosophical"", ""the end"", ""father son conflict"", ""complex"", ""beyond reality"", ""based on tv series"", ""depressed"", ""bold"", ""multiverse""]","{""director"": [""Kazuya Tsurumaki"", ""Mahiro Maeda"", ""Katsuichi Nakayama"", ""Hideaki Anno""], ""writers"": [""Hideaki Anno""], ""cinematographer"": [""Toru Fukushi"", ""Nanae Hirabayashi""], ""composer"": [""Shiro Sagisu""], ""editor"": [""Emi Tsujita""]}","In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each lives a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion."
custom,185,A Clockwork Orange,1971,en,8.177,13808,"Science Fiction, Crime",,"[""london, england"", ""police brutality"", ""robbery"", ""street gang"", ""great britain"", ""based on novel or book"", ""nihilism"", ""parent child relationship"", ""society"", ""sexuality"", ""social worker"", ""psychopath"", ""dystopia"", ""dark comedy"", ""satire"", ""beating"", ""juvenile delinquent"", ""home invasion"", ""sex crime"", ""futuristic society"", ""philosophical"", ""ultraviolence"", ""social decay"", ""dreary"", ""critical"", ""tense"", ""audacious"", ""mean spirited"", ""dystopian""]","{""director"": [""Stanley Kubrick""], ""writers"": [""Stanley Kubrick""], ""cinematographer"": [""John Alcott""], ""composer"": [""Wendy Carlos""], ""editor"": [""Bill Butler""]}","In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?"
custom,348,Alien,1979,en,8.171,16345,"Horror, Science Fiction",,"[""android"", ""spacecraft"", ""space marine"", ""biology"", ""dystopia"", ""countdown"", ""space suit"", ""beheading"", ""space travel"", ""cowardice"", ""alien"", ""space"", ""female protagonist"", ""parasite"", ""space opera"", ""cosmos""]","{""director"": [""Ridley Scott""], ""writers"": [""Dan O'Bannon""], ""cinematographer"": [""Derek Vanlint""], ""composer"": [""Jerry Goldsmith""], ""editor"": [""Terry Rawlings"", ""Peter Weatherley""]}","During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed."
custom,280,Terminator 2: Judgment Day,1991,en,8.148,14264,"Action, Thriller, Science Fiction",,"[""man vs machine"", ""cyborg"", ""shotgun"", ""dystopia"", ""moral ambiguity"", ""post-apocalyptic future"", ""villain"", ""time travel"", ""mental institution"", ""juvenile delinquent"", ""fictional war"", ""urban setting"", ""troubled teen"", ""morphing"", ""nuclear weapons"", ""shape shifter"", ""savior"", ""catch phrase"", ""action hero"", ""good versus evil"", ""suspenseful"", ""artificial intelligence""]","{""director"": [""James Cameron""], ""writers"": [""William Wisher"", ""James Cameron""], ""cinematographer"": [""Adam Greenberg""], ""composer"": [""Brad Fiedel""], ""editor"": [""Conrad Buff IV"", ""Richard A. Harris"", ""Mark Goldblatt""]}","Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Skynet from triggering a nuclear apocalypse."
custom,693134,Dune: Part Two,2024,en,8.1,7950,"Science Fiction, Adventure",,"[""based on novel or book"", ""sandstorm"", ""chosen one"", ""distant future"", ""creature"", ""planet"", ""desert"", ""destiny"", ""giant worm"", ""space opera"", ""sand dune"", ""allegorical"", ""messiah"", ""fall from grace"", ""vengeance"", ""religious allegory"", ""giant creature"", ""power"", ""ambiguous"", ""antagonistic"", ""melodramatic"", ""dune"", ""best picture nominee"", ""oscar winner""]","{""director"": [""Denis Villeneuve""], ""writers"": [""Denis Villeneuve"", ""Jon Spaihts""], ""cinematographer"": [""Greig Fraser""], ""composer"": [""Hans Zimmer""], ""editor"": [""Joe Walker""]}","Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee."
custom,1327819,Hoppers,2026,en,8.117,1220,"Adventure, Animation, Comedy, Family, Science Fiction",,"[""human vs nature"", ""spy"", ""beaver"", ""oregon, usa"", ""transhumanism"", ""consciousness"", ""aftercreditsstinger"", ""duringcreditsstinger"", ""human becoming an animal"", ""robotic animal"", ""3d animation""]","{""director"": [""Daniel Chong""], ""writers"": [""Jesse Andrews""], ""cinematographer"": [""Jeremy Lasky"", ""Ian Megibben""], ""composer"": [""Mark Mothersbaugh""], ""editor"": [""Axel Geddes""]}","Scientists have discovered how to 'hop' human consciousness into lifelike robotic animals, allowing people to communicate with animals as animals. Animal lover Mabel seizes an opportunity to use the technology, uncovering mysteries within the animal world beyond anything she could have imagined."
custom,10681,WALL·E,2008,en,8.112,20253,"Animation, Family, Science Fiction",,"[""garbage"", ""dystopia"", ""space travel"", ""distant future"", ""loneliness"", ""robot"", ""aftercreditsstinger"", ""duringcreditsstinger"", ""romantic"", ""cheerful"", ""dystopian""]","{""director"": [""Andrew Stanton""], ""writers"": [""Andrew Stanton"", ""Jim Reardon""], ""cinematographer"": [""Jeremy Lasky"", ""Danielle Feinberg"", ""Martin Rosenberg""], ""composer"": [""Thomas Newman""], ""editor"": [""Stephen Schaffer""]}","After hundreds of years doing what he was built for, WALL•E— a robot designed to clean up the earth—discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen."
custom,1398,Stalker,1979,ru,8.094,2495,"Science Fiction, Drama",,"[""based on novel or book"", ""guard"", ""wish"", ""stalker"", ""alien"", ""strugatsky"", ""writer"", ""soldier"", ""existentialism"", ""zone"", ""complex"", ""beautifully filmed""]","{""director"": [""Andrei Tarkovsky""], ""writers"": [""Arkadiy Strugatskiy"", ""Andrei Tarkovsky"", ""Boris Strugatskiy""], ""cinematographer"": [""Aleksandr Knyazhinsky"", ""Leonid Kalashnikov""], ""composer"": [""Eduard Artemyev""], ""editor"": [""Lyudmila Feiginova""]}","Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted."
custom,38,Eternal Sunshine of the Spotless Mind,2004,en,8.1,16324,"Science Fiction, Drama, Romance",,"[""new york city"", ""regret"", ""jealousy"", ""deja vu"", ""amnesia"", ""dreams"", ""operation"", ""relationship problems"", ""love"", ""memory"", ""brainwashing"", ""relationship"", ""heartbreak"", ""nonlinear timeline"", ""2000s"", ""memory manipulation"", ""psychological drama"", ""enchant""]","{""director"": [""Michel Gondry""], ""writers"": [""Charlie Kaufman""], ""cinematographer"": [""Ellen Kuras""], ""composer"": [""Jon Brion""], ""editor"": [""Vald\u00eds \u00d3skarsd\u00f3ttir""]}","Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake."
custom,19,Metropolis,1927,de,8.1,3086,"Drama, Science Fiction",,"[""future"", ""metropolis"", ""class society"", ""man vs machine"", ""underground world"", ""tower of babel"", ""based on novel or book"", ""inventor"", ""dystopia"", ""delirium"", ""mad scientist"", ""prophet"", ""steampunk"", ""grim reaper"", ""black and white"", ""robot"", ""destruction"", ""silent film"", ""nostalgic"", ""expressionism"", ""seven deadly sins"", ""depravity"", ""partially lost film"", ""mob justice"", ""downtrodden"", ""saviour"", ""social unrest"", ""german expressionism"", ""mediator"", ""dramatic"", ""suspenseful""]","{""director"": [""Fritz Lang""], ""writers"": [""Fritz Lang"", ""Thea von Harbou""], ""cinematographer"": [""G\u00fcnther Rittau"", ""Walter Ruttmann"", ""Karl Freund""], ""composer"": [""Gottfried Huppertz"", ""Otto Harzner""], ""editor"": [""Fritz Lang""]}","In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences."
custom,1091,The Thing,1982,en,8.071,7915,"Horror, Mystery, Science Fiction",,"[""spacecraft"", ""helicopter"", ""space marine"", ""based on novel or book"", ""isolation"", ""mutation"", ""paranoia"", ""snowstorm"", ""research station"", ""alien life-form"", ""alien"", ""remake"", ""survival"", ""creature"", ""helicopter pilot"", ""antarctica"", ""shape shifting alien"", ""alien infection"", ""survival horror"", ""sled dogs"", ""alien monster"", ""alien parasites"", ""isolated place"", ""uncertainty"", ""blood test"", ""body horror"", ""ambiguity"", ""lovecraftian"", ""distressing""]","{""director"": [""John Carpenter""], ""writers"": [""Bill Lancaster""], ""cinematographer"": [""Dean Cundey""], ""composer"": [""Ennio Morricone"", ""John Carpenter"", ""Alan Howarth""], ""editor"": [""Todd C. Ramsay""]}",A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.
custom,62,2001: A Space Odyssey,1968,en,8.049,12572,"Science Fiction, Mystery, Adventure",,"[""man vs machine"", ""moon"", ""jupiter"", ""artificial intelligence (a.i.)"", ""based on novel or book"", ""technology"", ""super computer"", ""space travel"", ""space mission"", ""moon base"", ""astronaut"", ""evolution"", ""monolith"", ""space station"", ""space opera"", ""philosophical"", ""2000s"", ""ai rebellion"", ""suspenseful"", ""complicated"", ""metrocolor""]","{""director"": [""Stanley Kubrick""], ""writers"": [""Arthur C. Clarke"", ""Stanley Kubrick""], ""cinematographer"": [""Geoffrey Unsworth""], ""composer"": [], ""editor"": [""Ray Lovejoy""]}","Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer."
custom,829402,Ultraman: Rising,2024,en,8.038,390,"Animation, Science Fiction, Family, Action",,"[""hero"", ""superhero"", ""villain"", ""family relationships"", ""parenthood"", ""baseball player"", ""kaiju"", ""duringcreditsstinger"", ""supervillain"", ""imaginative"", ""kyodai hero"", ""3d animation"", ""science fiction"", ""ultraman"", ""heartfelt"", ""monsters"", ""henshin heroes"", ""adventure"", ""rousing""]","{""director"": [""Shannon Tindle""], ""writers"": [""Marc Haimes"", ""Shannon Tindle""], ""cinematographer"": [], ""composer"": [""Scot Blackwell Stafford""], ""editor"": [""Bret Marnell""]}","A star athlete reluctantly returns home to take over his father's duties as Ultraman, shielding Tokyo from giant monsters as he becomes a legendary hero."
custom,245917,Gintama: The Final Chapter - Be Forever Yorozuya,2013,ja,7.993,146,"Action, Animation, Science Fiction",,"[""samurai"", ""time travel"", ""based on manga"", ""alternative reality"", ""shounen"", ""anime""]","{""director"": [""Youichi Fujita""], ""writers"": [""Akatsuki Yamatoya""], ""cinematographer"": [""Ei Rouhei""], ""composer"": [], ""editor"": [""Takeshi Seyama""]}","What would have happened if the Shiroyasha never existed?  Edo is thrown to chaos by a mysterious cause. Sakata Gintoki, now lives in a world where the future has changed, without him. What has happened to the Yorozuya?  Gintoki, who is now a ghost of the past, must once again carry the burden in order to save his friends. He must finish the biggest job ever, which may be the final job of Yorozuya."
custom,329,Jurassic Park,1993,en,8.0,17839,"Adventure, Science Fiction",,"[""exotic island"", ""island"", ""triceratops"", ""brontosaurus"", ""electric fence"", ""dna"", ""tyrannosaurus rex"", ""paleontology"", ""dinosaur"", ""amusement park"", ""theme park""]","{""director"": [""Steven Spielberg""], ""writers"": [""Michael Crichton"", ""David Koepp""], ""cinematographer"": [""Dean Cundey""], ""composer"": [""John Williams""], ""editor"": [""Michael Kahn""]}","A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape."
custom,698687,Transformers One,2024,en,7.965,1614,"Animation, Science Fiction, Adventure, Family",,"[""based on toy"", ""giant robot"", ""aftercreditsstinger"", ""duringcreditsstinger"", ""buddy movie"", ""brothers-in-arms relationship"", ""origin story"", ""alien robot""]","{""director"": [""Josh Cooley""], ""writers"": [""Eric Pearson"", ""Gabriel Ferrari"", ""Andrew Barrer""], ""cinematographer"": [""Christopher Batty""], ""composer"": [""Brian Tyler""], ""editor"": [""Lynn Hobson""]}","The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever."
custom,838240,Robot Dreams,2023,es,7.964,795,"Animation, Drama, Comedy, Science Fiction",,"[""friendship"", ""based on comic"", ""bromance"", ""summer"", ""robot"", ""silent film"", ""adult animation""]","{""director"": [""Pablo Berger""], ""writers"": [""Pablo Berger""], ""cinematographer"": [], ""composer"": [""Alfonso Vilallonga""], ""editor"": [""Fernando Franco""]}",A lonely dog's friendship with his robot companion takes a sad turn when an unexpected malfunction forces him to abandon Robot at the beach. Will Dog ever meet Robot again?
custom,679,Aliens,1986,en,7.962,10837,"Action, Thriller, Science Fiction",,"[""android"", ""space marine"", ""extraterrestrial technology"", ""spaceman"", ""space travel"", ""settler"", ""colony"", ""cryogenics"", ""vacuum"", ""space colony"", ""warrior woman"", ""alien"", ""space"", ""female protagonist"", ""creature"", ""desolate"", ""female hero"", ""aggressive"", ""military sci-fi"", ""desolate planet"", ""critical"", ""sinister"", ""sci-fi horror"", ""assertive"", ""commanding"", ""empathetic"", ""exhilarated"", ""action horror"", ""sci-fi action""]","{""director"": [""James Cameron""], ""writers"": [""James Cameron""], ""cinematographer"": [""Adrian Biddle""], ""composer"": [""James Horner""], ""editor"": [""Ray Lovejoy""]}","Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426."
custom,10386,The Iron Giant,1999,en,7.954,6154,"Animation, Drama, Family, Science Fiction",,"[""friendship"", ""small town"", ""based on novel or book"", ""self sacrifice"", ""cold war"", ""villain"", ""alien"", ""meteorite"", ""giant robot"", ""robot"", ""autumn"", ""fear of unknown"", ""1950s"", ""mother son relationship"", ""awestruck"", ""euphoric"", ""hopeful""]","{""director"": [""Brad Bird""], ""writers"": [""Tim McCanlies"", ""Brad Bird""], ""cinematographer"": [""Steven Wilzbach""], ""composer"": [""Michael Kamen""], ""editor"": [""Darren T. Holmes""]}","In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices."
custom,149,Akira,1988,ja,7.945,4766,"Animation, Science Fiction, Action",,"[""army"", ""street gang"", ""saving the world"", ""total destruction"", ""experiment"", ""general"", ""megacity"", ""atomic bomb"", ""stadium"", ""underground"", ""mutation"", ""dystopia"", ""cyberpunk"", ""based on manga"", ""motorcycle gang"", ""adult animation"", ""psychotronic"", ""anime"", ""2010s"", ""vibrant""]","{""director"": [""Katsuhiro Otomo""], ""writers"": [""Izo Hashimoto"", ""Katsuhiro Otomo""], ""cinematographer"": [""Katsuji Misawa""], ""composer"": [""Shoji Yamashiro""], ""editor"": [""Takeshi Seyama""]}",A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.
custom,78,Blade Runner,1982,en,7.937,14963,"Science Fiction, Drama, Thriller",,"[""android"", ""flying car"", ""bounty hunter"", ""artificial intelligence (a.i.)"", ""genetics"", ""based on novel or book"", ""dystopia"", ""melancholy"", ""futuristic"", ""fugitive"", ""cyberpunk"", ""los angeles, california"", ""alcoholic"", ""origami"", ""unicorn"", ""tech noir"", ""humanity"", ""neo-noir"", ""grim"", ""human clone"", ""humanoid robot"", ""blade runner"", ""2010s"", ""suspenseful"", ""excited"", ""dystopian""]","{""director"": [""Ridley Scott""], ""writers"": [""Hampton Fancher"", ""David Webb Peoples""], ""cinematographer"": [""Jordan Cronenweth""], ""composer"": [""Vangelis""], ""editor"": [""Marsha Nakashima""]}","In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans."
custom,9323,Ghost in the Shell,1995,ja,7.92,3875,"Action, Animation, Science Fiction",,"[""android"", ""man vs machine"", ""artificial intelligence (a.i.)"", ""computer virus"", ""cyborg"", ""dystopia"", ""implantat"", ""fugitive"", ""female protagonist"", ""cyberpunk"", ""transhumanism"", ""based on manga"", ""adult animation"", ""tech noir"", ""anime""]","{""director"": [""Mamoru Oshii""], ""writers"": [""Kazunori Ito""], ""cinematographer"": [""Hisao Shirai""], ""composer"": [""Kenji Kawai""], ""editor"": [""Shuichi Kakesu""]}","In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster."
